reviewer_id,listing_id,item_factor_0,item_factor_1,item_factor_2,item_factor_3,item_factor_4,item_factor_5,item_factor_6,item_factor_7,item_factor_8,item_factor_9
600130,"{40544730, 36682700}",,,,,,,,,,
600973,{5376182},,,,,,,,,,
601684,{6297371},,,,,,,,,,
602937,{27368459},,,,,,,,,,
602989,"{15087980, 15946383}",,,,,,,,,,
603363,{4990392},,,,,,,,,,
604561,{8200542},,,,,,,,,,
605515,{294281},,,,,,,,,,
606085,{17813225},,,,,,,,,,
606235,{71903},,,,,,,,,,
606398,{71907},,,,,,,,,,
606897,{4139205},,,,,,,,,,
607873,{33008897},,,,,,,,,,
609177,{4383465},,,,,,,,,,
609464,{24571017},,,,,,,,,,
609514,{4484727},,,,,,,,,,
610470,{5214091},,,,,,,,,,
611611,{8609449},,,,,,,,,,
611712,{8277151},,,,,,,,,,
611977,{12703293},,,,,,,,,,
612095,{4309541},,,,,,,,,,
613661,"{4616537, 16411298}",,,,,,,,,,
615004,{24290316},,,,,,,,,,
615208,{2357514},,,,,,,,,,
616197,"{4115899, 12687038}",,,,,,,,,,
616545,{756267},,,,,,,,,,
617938,{1485189},,,,,,,,,,
618716,{28747912},,,,,,,,,,
618901,"{8372113, 12805743, 8277151}",,,,,,,,,,
619024,{7039222},,,,,,,,,,
620507,{5827998},,,,,,,,,,
623641,{1678755},,,,,,,,,,
624245,{14083824},,,,,,,,,,
624362,{5889741},,,,,,,,,,
624546,{18420898},,,,,,,,,,
624615,{21292155},,,,,,,,,,
625141,"{17798496, 17831305, 17812922}",,,,,,,,,,
625299,{241510},,,,,,,,,,
627129,{14161622},,,,,,,,,,
627654,{20588444},,,,,,,,,,
628044,{8264717},,,,,,,,,,
630170,{6605136},,,,,,,,,,
631829,{294281},,,,,,,,,,
631849,{10040869},,,,,,,,,,
635952,{7927886},,,,,,,,,,
638226,{21509015},,,,,,,,,,
638653,{625055},,,,,,,,,,
642041,{32995990},,,,,,,,,,
642534,{5355795},,,,,,,,,,
642976,{34870326},,,,,,,,,,
643143,{12463904},,,,,,,,,,
643156,{241510},,,,,,,,,,
643254,"{12995321, 21764614}",,,,,,,,,,
644281,{6339047},,,,,,,,,,
644909,{9097877},,,,,,,,,,
645300,{3752662},,,,,,,,,,
645571,"{5919270, 5827998}",,,,,,,,,,
646108,{8909347},,,,,,,,,,
646227,{23831806},,,,,,,,,,
646357,{17471289},,,,,,,,,,
647250,{19236258},,,,,,,,,,
648095,{37999599},,,,,,,,,,
648665,{22233862},,,,,,,,,,
648763,"{2357514, 5355795, 5186205, 2731054}",,,,,,,,,,
649103,{15275982},,,,,,,,,,
650345,{8180346},,,,,,,,,,
651241,"{15159420, 20126837}",,,,,,,,,,
652216,{29850199},,,,,,,,,,
652785,{5377148},,,,,,,,,,
654744,{5087569},,,,,,,,,,
654789,{12299983},,,,,,,,,,
655100,{9023549},,,,,,,,,,
657741,"{24821610, 3752662}",,,,,,,,,,
659181,{5377342},,,,,,,,,,
659586,{13266699},,,,,,,,,,
662535,{468782},,,,,,,,,,
663240,{963342},,,,,,,,,,
663478,{11714703},,,,,,,,,,
665101,"{17798496, 17798438, 23947783, 23079943, 17831037}",,,,,,,,,,
665172,{19647017},,,,,,,,,,
665443,{17657314},,,,,,,,,,
665669,{24434671},,,,,,,,,,
665802,{241510},,,,,,,,,,
670392,{17371927},,,,,,,,,,
670634,{16167315},,,,,,,,,,
670742,{16571599},,,,,,,,,,
673405,"{1678755, 3158949}",,,,,,,,,,
673600,{4016869},,,,,,,,,,
675023,{540039},,,,,,,,,,
677926,{9466568},,,,,,,,,,
677934,"{17863026, 17709076}",,,,,,,,,,
679047,"{11863888, 3753251}",,,,,,,,,,
679336,{7486446},,,,,,,,,,
680275,{10040419},,,,,,,,,,
680782,{16177101},,,,,,,,,,
681258,{5377342},,,,,,,,,,
681885,"{7614627, 7891758, 14557631}",,,,,,,,,,
683612,{20146412},,,,,,,,,,
684430,{872345},,,,,,,,,,
684773,{8721639},,,,,,,,,,
685146,{5827380},,,,,,,,,,
685405,"{26755304, 26143674, 5024661}",,,,,,,,,,
686408,{16693418},,,,,,,,,,
686439,"{31796994, 25353189, 28789161, 9716208, 17863026}",,,,,,,,,,
687135,{22098450},,,,,,,,,,
688459,{18471415},,,,,,,,,,
688705,{18395154},,,,,,,,,,
691009,{29256550},,,,,,,,,,
691089,{5897641},,,,,,,,,,
691094,{17454856},,,,,,,,,,
691307,"{36104316, 43162422}",,,,,,,,,,
692067,{3639516},,,,,,,,,,
692804,{1678744},,,,,,,,,,
694301,{4969309},,,,,,,,,,
695139,"{41765483, 43161348, 26879023}",,,,,,,,,,
695242,{9866917},,,,,,,,,,
697612,{10013630},,,,,,,,,,
697871,"{9042165, 4446102}",,,,,,,,,,
698274,"{34165153, 34552868}",,,,,,,,,,
698984,{21766071},,,,,,,,,,
699082,{56334},,,,,,,,,,
699459,{5797755},,,,,,,,,,
699739,{294281},,,,,,,,,,
699838,{1678744},,,,,,,,,,
703105,{21415749},,,,,,,,,,
703303,{29580481},,,,,,,,,,
703502,{19380133},,,,,,,,,,
703549,{6889842},,,,,,,,,,
703573,{2858696},,,,,,,,,,
703580,{28467645},,,,,,,,,,
703618,{369145},,,,,,,,,,
703657,{11999851},,,,,,,,,,
704129,{17929042},,,,,,,,,,
704590,{7282084},,,,,,,,,,
705680,{19771133},,,,,,,,,,
706718,{3258894},,,,,,,,,,
707625,{26733957},,,,,,,,,,
707973,{30950686},,,,,,,,,,
708013,{3717217},,,,,,,,,,
710972,{11174718},,,,,,,,,,
711408,{7292727},,,,,,,,,,
711569,{22021293},,,,,,,,,,
713448,{540039},,,,,,,,,,
714391,{17736530},,,,,,,,,,
714857,{819044},,,,,,,,,,
716002,{241508},,,,,,,,,,
716529,{21063861},,,,,,,,,,
717736,"{4115899, 4446102}",,,,,,,,,,
718743,{20263356},,,,,,,,,,
718812,{6147142},,,,,,,,,,
720558,{24761439},,,,,,,,,,
723561,{1413962},,,,,,,,,,
725741,"{26460125, 16412994, 26931333, 2484135}",,,,,,,,,,
726006,{4271250},,,,,,,,,,
728061,{369145},,,,,,,,,,
729695,{56334},,,,,,,,,,
733826,{2960181},,,,,,,,,,
734140,{20096441},,,,,,,,,,
734735,{13243736},,,,,,,,,,
735493,{6560086},,,,,,,,,,
736823,{4664392},,,,,,,,,,
737400,{16231492},,,,,,,,,,
737440,{879526},,,,,,,,,,
737618,{26464626},,,,,,,,,,
738355,{11642282},,,,,,,,,,
739628,{24804467},,,,,,,,,,
739672,{35096557},,,,,,,,,,
741049,{20714009},,,,,,,,,,
741278,{29450842},,,,,,,,,,
742366,{31854536},,,,,,,,,,
742555,{5101196},,,,,,,,,,
744254,"{25034490, 16291031}",,,,,,,,,,
744351,{15533066},,,,,,,,,,
744658,{2357514},,,,,,,,,,
745050,{12859055},,,,,,,,,,
747129,"{24704585, 26854105}",,,,,,,,,,
747154,{6518372},,,,,,,,,,
747286,{19107598},,,,,,,,,,
747727,{1024986},,,,,,,,,,
749276,{19800389},,,,,,,,,,
749884,{4973227},,,,,,,,,,
750767,{9635192},,,,,,,,,,
751222,{15747017},,,,,,,,,,
754765,{29603152},,,,,,,,,,
755516,"{16830660, 16177101}",,,,,,,,,,
756227,{7843168},,,,,,,,,,
756261,{18284913},,,,,,,,,,
756759,{71903},,,,,,,,,,
757923,"{29125697, 14790116, 22557532, 29597994, 18755310, 18395154, 24288828}",,,,,,,,,,
758249,{7078717},,,,,,,,,,
760837,{3802621},,,,,,,,,,
761396,{6147142},,,,,,,,,,
761424,{71907},,,,,,,,,,
761594,{30848481},,,,,,,,,,
762100,{12536372},,,,,,,,,,
762769,{24261748},,,,,,,,,,
762866,{18755310},,,,,,,,,,
763314,{5897641},,,,,,,,,,
764762,{71896},,,,,,,,,,
765436,{6183734},,,,,,,,,,
765501,"{26915369, 15159420}",,,,,,,,,,
765639,{4973227},,,,,,,,,,
766369,"{7311328, 7879020, 8525879}",,,,,,,,,,
766577,"{23094003, 30695275}",,,,,,,,,,
766911,{11178283},,,,,,,,,,
767601,{21888290},,,,,,,,,,
767914,"{14524408, 15821020}",,,,,,,,,,
767954,{12998449},,,,,,,,,,
769227,{3340547},,,,,,,,,,
770051,{7843168},,,,,,,,,,
772864,{5376182},,,,,,,,,,
773661,"{38720289, 38110183}",,,,,,,,,,
773744,{12753863},,,,,,,,,,
774409,{9097877},,,,,,,,,,
775619,{4069940},,,,,,,,,,
777172,"{756267, 1101652}",,,,,,,,,,
777244,{35818917},,,,,,,,,,
777967,{4183194},,,,,,,,,,
779818,{16407773},,,,,,,,,,
780817,{15895531},,,,,,,,,,
780863,{2731054},,,,,,,,,,
781083,{918880},,,,,,,,,,
782309,{24988864},,,,,,,,,,
782386,{21408571},,,,,,,,,,
782909,{24681823},,,,,,,,,,
782923,{18590462},,,,,,,,,,
783453,{14935293},,,,,,,,,,
783916,"{20263356, 241503}",,,,,,,,,,
784474,{71896},,,,,,,,,,
784495,{1981933},,,,,,,,,,
784673,{18452331},,,,,,,,,,
787114,"{3802621, 3990431}",,,,,,,,,,
789645,{15536743},,,,,,,,,,
790438,{24979452},,,,,,,,,,
792392,{34354375},,,,,,,,,,
795765,{10814989},,,,,,,,,,
796959,{4616523},,,,,,,,,,
797517,{27741231},,,,,,,,,,
800378,{19736086},,,,,,,,,,
800701,{17257712},,,,,,,,,,
801868,{2146015},,,,,,,,,,
805233,{25200482},,,,,,,,,,
805854,{241510},,,,,,,,,,
805930,{19112052},,,,,,,,,,
806982,"{16685688, 2612906}",,,,,,,,,,
807452,{26698814},,,,,,,,,,
807790,{17856170},,,,,,,,,,
807988,{33112624},,,,,,,,,,
809653,{12839857},,,,,,,,,,
810013,"{4616523, 3158949}",,,,,,,,,,
810954,{14580396},,,,,,,,,,
811269,"{7605283, 4990815}",,,,,,,,,,
811629,{10510548},,,,,,,,,,
812816,{2121839},,,,,,,,,,
813911,{18452331},,,,,,,,,,
814050,{17863026},,,,,,,,,,
814185,{2964315},,,,,,,,,,
817375,{11713539},,,,,,,,,,
817532,{50646},,,,,,,,,,
819244,"{4616523, 5739284}",,,,,,,,,,
819402,{1857162},,,,,,,,,,
819567,{8609210},,,,,,,,,,
820508,"{2532466, 756267}",,,,,,,,,,
821207,{241503},,,,,,,,,,
821261,"{35552164, 31812254}",,,,,,,,,,
822421,{28063799},,,,,,,,,,
823260,{22140480},,,,,,,,,,
823653,"{4486217, 3034137}",,,,,,,,,,
823817,{20005185},,,,,,,,,,
824272,{10510548},,,,,,,,,,
824385,{15310627},,,,,,,,,,
825425,{7959059},,,,,,,,,,
825791,{540039},,,,,,,,,,
825964,{9786807},,,,,,,,,,
825976,{35818082},,,,,,,,,,
827561,{1715479},,,,,,,,,,
831219,"{14390525, 19831199}",,,,,,,,,,
831945,{14381353},,,,,,,,,,
832883,{15209784},,,,,,,,,,
832983,{33112624},,,,,,,,,,
833034,{9118960},,,,,,,,,,
833292,{21403392},,,,,,,,,,
833436,{11750250},,,,,,,,,,
834505,{11612771},,,,,,,,,,
834959,{3990847},,,,,,,,,,
836429,{3671451},,,,,,,,,,
837136,{13266699},,,,,,,,,,
838286,{10444041},,,,,,,,,,
838931,{28896892},,,,,,,,,,
838986,{5355795},,,,,,,,,,
839945,{3468326},,,,,,,,,,
840260,{7054222},,,,,,,,,,
841659,"{14378115, 6100964, 18998659, 19831199, 7381770, 27618509, 11863888, 7898449, 25327091, 5024661, 19286135, 6906010, 18202395, 7717118, 4541183}",,,,,,,,,,
843203,{19780831},,,,,,,,,,
843336,{20769647},,,,,,,,,,
844690,{6100964},,,,,,,,,,
844800,{12703293},,,,,,,,,,
846108,{9828881},,,,,,,,,,
846430,{21509015},,,,,,,,,,
847024,"{15209910, 10399199}",,,,,,,,,,
847201,"{35767368, 5481194, 8312028, 8133710}",,,,,,,,,,
847838,{7827659},,,,,,,,,,
850987,{17242369},,,,,,,,,,
852639,{17995515},,,,,,,,,,
852896,{21509015},,,,,,,,,,
855842,{18755310},,,,,,,,,,
856221,{12960218},,,,,,,,,,
856231,{25793757},,,,,,,,,,
856287,"{6339047, 5348703}",,,,,,,,,,
856332,{11302386},,,,,,,,,,
858579,{15267692},,,,,,,,,,
858753,{5919270},,,,,,,,,,
858812,{4973227},,,,,,,,,,
858813,"{12534865, 24290323}",,,,,,,,,,
859916,{12805743},,,,,,,,,,
862417,{1833950},,,,,,,,,,
862553,{27089120},,,,,,,,,,
862914,{21415749},,,,,,,,,,
863887,{20874431},,,,,,,,,,
864049,{241510},,,,,,,,,,
864473,{13462899},,,,,,,,,,
864878,{21461500},,,,,,,,,,
864985,{25892078},,,,,,,,,,
865632,{1024986},,,,,,,,,,
866588,{4979889},,,,,,,,,,
866621,{12878592},,,,,,,,,,
866841,{41355986},,,,,,,,,,
867288,{5797755},,,,,,,,,,
868175,{15826584},,,,,,,,,,
868876,"{19094250, 24592588}",,,,,,,,,,
869898,{2484135},,,,,,,,,,
870642,{9898367},,,,,,,,,,
870698,{10444041},,,,,,,,,,
872842,{9901369},,,,,,,,,,
873036,{26931333},,,,,,,,,,
873574,{41803435},,,,,,,,,,
875688,{5376240},,,,,,,,,,
878370,{241510},,,,,,,,,,
879374,{34244551},,,,,,,,,,
881759,{241508},,,,,,,,,,
881780,{7088664},,,,,,,,,,
881953,{71907},,,,,,,,,,
882041,{12484261},,,,,,,,,,
883655,{21888054},,,,,,,,,,
889655,{16428014},,,,,,,,,,
890004,{241508},,,,,,,,,,
890051,{14557631},,,,,,,,,,
891385,{468782},,,,,,,,,,
892273,{43336673},,,,,,,,,,
894927,{369145},,,,,,,,,,
896059,{41284542},,,,,,,,,,
896243,{56334},,,,,,,,,,
896462,{5827380},,,,,,,,,,
897193,{10040828},,,,,,,,,,
897543,{241508},,,,,,,,,,
897823,{241508},,,,,,,,,,
898045,"{14603872, 24659042}",,,,,,,,,,
898241,{5377342},,,,,,,,,,
899510,{6099703},,,,,,,,,,
899574,{21257966},,,,,,,,,,
899578,"{13317120, 16526824}",,,,,,,,,,
899683,{24769463},,,,,,,,,,
900309,{30229992},,,,,,,,,,
900395,"{12536372, 982909}",,,,,,,,,,
901941,{24292400},,,,,,,,,,
902323,{71903},,,,,,,,,,
903270,{9320962},,,,,,,,,,
903462,{19236258},,,,,,,,,,
905643,{16483770},,,,,,,,,,
906165,{5214091},,,,,,,,,,
906694,{6531247},,,,,,,,,,
906773,{241510},,,,,,,,,,
908511,{31820133},,,,,,,,,,
910338,"{12839857, 17813225}",,,,,,,,,,
911870,{16391421},,,,,,,,,,
912486,{37484436},,,,,,,,,,
913043,{6619955},,,,,,,,,,
913483,{20812149},,,,,,,,,,
914874,{9260193},,,,,,,,,,
915309,{18755310},,,,,,,,,,
916084,{369145},,,,,,,,,,
916325,{3752662},,,,,,,,,,
916572,{7830012},,,,,,,,,,
919600,{5355795},,,,,,,,,,
919601,{2682679},,,,,,,,,,
920244,{39952480},,,,,,,,,,
920898,{17812922},,,,,,,,,,
922876,{4360811},,,,,,,,,,
923419,{2090082},,,,,,,,,,
924041,{15668269},,,,,,,,,,
924467,{5889741},,,,,,,,,,
924597,{10827113},,,,,,,,,,
925309,{34239125},,,,,,,,,,
925884,{746929},,,,,,,,,,
927294,{19163641},,,,,,,,,,
928931,{17274946},,,,,,,,,,
928947,"{747816, 6826957, 747813}",,,,,,,,,,
930410,{14083824},,,,,,,,,,
931681,{15581172},,,,,,,,,,
931710,{11576431},,,,,,,,,,
931894,{9532788},,,,,,,,,,
932716,{17275135},,,,,,,,,,
932827,"{3209752, 21509015}",,,,,,,,,,
934083,{12738797},,,,,,,,,,
934167,{19555519},,,,,,,,,,
934931,{18382074},,,,,,,,,,
934999,"{20481470, 18755310}",,,,,,,,,,
936200,{11971734},,,,,,,,,,
937099,{2838555},,,,,,,,,,
938983,{28064097},,,,,,,,,,
939307,{71896},,,,,,,,,,
941179,"{1622505, 819034, 819044}",,,,,,,,,,
941682,{2488042},,,,,,,,,,
941956,{1485189},,,,,,,,,,
942599,{24707713},,,,,,,,,,
943333,{7830012},,,,,,,,,,
944346,{2868366},,,,,,,,,,
945002,{40458494},,,,,,,,,,
947890,"{16527216, 2357514, 14397294}",,,,,,,,,,
949724,{56334},,,,,,,,,,
949866,{7867448},,,,,,,,,,
951291,"{21055977, 25445549}",,,,,,,,,,
953233,{21063861},,,,,,,,,,
953248,{22776112},,,,,,,,,,
953433,{16936558},,,,,,,,,,
954666,{20234954},,,,,,,,,,
957967,{22348216},,,,,,,,,,
958466,{20836943},,,,,,,,,,
959797,{3671451},,,,,,,,,,
959935,{6221711},,,,,,,,,,
960836,{15735824},,,,,,,,,,
961020,{28264364},,,,,,,,,,
961808,"{6605136, 3140972}",,,,,,,,,,
961885,{41019742},,,,,,,,,,
962517,{3207194},,,,,,,,,,
962956,{10626652},,,,,,,,,,
963318,{5348703},,,,,,,,,,
964604,{15167230},,,,,,,,,,
965950,{6034462},,,,,,,,,,
966041,{20703034},,,,,,,,,,
966172,{4990815},,,,,,,,,,
966856,{5897641},,,,,,,,,,
966877,{746929},,,,,,,,,,
967136,{23065480},,,,,,,,,,
967310,{37887607},,,,,,,,,,
967384,{7054222},,,,,,,,,,
968166,{71903},,,,,,,,,,
968303,{819034},,,,,,,,,,
968627,{6221711},,,,,,,,,,
969800,{24078928},,,,,,,,,,
970831,{5348703},,,,,,,,,,
971667,"{38247689, 37237659, 10718463}",,,,,,,,,,
973005,{37916346},,,,,,,,,,
974441,{34459924},,,,,,,,,,
974497,{16765018},,,,,,,,,,
975620,{872345},,,,,,,,,,
975657,{7511173},,,,,,,,,,
975687,{15774113},,,,,,,,,,
976003,{9523661},,,,,,,,,,
977272,{4664392},,,,,,,,,,
978516,{21612799},,,,,,,,,,
978691,{15750877},,,,,,,,,,
978694,{22462927},,,,,,,,,,
979067,{29651491},,,,,,,,,,
979078,{14836614},,,,,,,,,,
980844,{3839469},,,,,,,,,,
981336,{22267308},,,,,,,,,,
981893,{6906010},,,,,,,,,,
982655,{19629485},,,,,,,,,,
982810,{11750250},,,,,,,,,,
984558,{2838555},,,,,,,,,,
984798,{25424295},,,,,,,,,,
986186,{14655886},,,,,,,,,,
989750,{12703293},,,,,,,,,,
990313,{819044},,,,,,,,,,
991246,{2612906},,,,,,,,,,
991305,"{16571662, 16571599}",,,,,,,,,,
991487,"{22698003, 22038733}",,,,,,,,,,
992484,{25273104},,,,,,,,,,
993408,{32730296},,,,,,,,,,
993433,{15238567},,,,,,,,,,
994981,{19685674},,,,,,,,,,
995016,"{39293936, 41120765}",,,,,,,,,,
996932,{17619960},,,,,,,,,,
998660,{14095593},,,,,,,,,,
999065,{23634852},,,,,,,,,,
999227,"{18966930, 7570596, 22690958}",,,,,,,,,,
999749,{15821020},,,,,,,,,,
1001100,{5377148},,,,,,,,,,
1001274,{5377148},,,,,,,,,,
1001782,{16565237},,,,,,,,,,
1002307,{6147142},,,,,,,,,,
1003097,{20950425},,,,,,,,,,
1003247,{5195270},,,,,,,,,,
1003385,{71907},,,,,,,,,,
1003839,{25877353},,,,,,,,,,
1004371,{20427857},,,,,,,,,,
1006127,{15536743},,,,,,,,,,
1006926,{22143968},,,,,,,,,,
1006986,{6128096},,,,,,,,,,
1007195,{2963939},,,,,,,,,,
1008345,{1413962},,,,,,,,,,
1010043,{28034980},,,,,,,,,,
1010672,{6686851},,,,,,,,,,
1010678,{9459389},,,,,,,,,,
1013522,{8180346},,,,,,,,,,
1014046,{468782},,,,,,,,,,
1014062,{46382405},,,,,,,,,,
1015472,{38826921},,,,,,,,,,
1017776,{8200542},,,,,,,,,,
1018026,{4115899},,,,,,,,,,
1018217,{24636842},,,,,,,,,,
1019275,{14211027},,,,,,,,,,
1022489,{7614627},,,,,,,,,,
1023371,{14446487},,,,,,,,,,
1024198,{19800389},,,,,,,,,,
1024357,{468782},,,,,,,,,,
1024585,{8449010},,,,,,,,,,
1026237,{2121839},,,,,,,,,,
1026298,{12536372},,,,,,,,,,
1027743,{13967223},,,,,,,,,,
1029744,{5282397},,,,,,,,,,
1030074,{20874431},,,,,,,,,,
1030503,{5889741},,,,,,,,,,
1030700,{5827998},,,,,,,,,,
1032376,{1485189},,,,,,,,,,
1032660,{34673571},,,,,,,,,,
1032887,{8609210},,,,,,,,,,
1034519,{21556992},,,,,,,,,,
1035601,{11642766},,,,,,,,,,
1035888,"{344803, 71903}",,,,,,,,,,
1036122,{11785517},,,,,,,,,,
1037589,{8347511},,,,,,,,,,
1039491,{16295158},,,,,,,,,,
1040664,{3839469},,,,,,,,,,
1089388,{1678755},,,,,,,,,,
1095235,{18570175},,,,,,,,,,
1095355,{11612771},,,,,,,,,,
1095920,{26933485},,,,,,,,,,
1098458,{19687504},,,,,,,,,,
1098752,{26176258},,,,,,,,,,
1099503,{5494971},,,,,,,,,,
1099841,{4818187},,,,,,,,,,
1100046,{6183734},,,,,,,,,,
1100139,{10819460},,,,,,,,,,
1102452,{11231419},,,,,,,,,,
1103408,{18284913},,,,,,,,,,
1103486,{2090132},,,,,,,,,,
1103839,"{819034, 756267, 819044}",,,,,,,,,,
1105016,{25972498},,,,,,,,,,
1106749,{4138944},,,,,,,,,,
1106866,{8399111},,,,,,,,,,
1107335,{6178568},,,,,,,,,,
1108690,{71903},,,,,,,,,,
1109560,{32504842},,,,,,,,,,
1110470,{12299983},,,,,,,,,,
1110566,{8277151},,,,,,,,,,
1110988,{30805348},,,,,,,,,,
1111217,{344803},,,,,,,,,,
1111388,{5797755},,,,,,,,,,
1111923,{34454047},,,,,,,,,,
1112110,{20703034},,,,,,,,,,
1112420,{5253599},,,,,,,,,,
1113651,{21509015},,,,,,,,,,
1113690,{8311893},,,,,,,,,,
1114086,{13399444},,,,,,,,,,
1115782,{3479446},,,,,,,,,,
1115972,{71907},,,,,,,,,,
1117598,{5827713},,,,,,,,,,
1117638,{14774581},,,,,,,,,,
1120053,{9915648},,,,,,,,,,
1121583,{879526},,,,,,,,,,
1121676,{4973227},,,,,,,,,,
1123326,{24506976},,,,,,,,,,
1123624,{7174313},,,,,,,,,,
1123776,{15019776},,,,,,,,,,
1123866,{5493930},,,,,,,,,,
1125547,{33795262},,,,,,,,,,
1125906,{23751725},,,,,,,,,,
1128887,{4041554},,,,,,,,,,
1129163,{15167230},,,,,,,,,,
1130492,{11411739},,,,,,,,,,
1132303,"{4916186, 20794954}",,,,,,,,,,
1133630,{5377342},,,,,,,,,,
1133765,{9746208},,,,,,,,,,
1136320,{241510},,,,,,,,,,
1137053,{2731054},,,,,,,,,,
1137396,{746929},,,,,,,,,,
1140097,{8180346},,,,,,,,,,
1140697,{24883109},,,,,,,,,,
1140942,{21612799},,,,,,,,,,
1141559,{22233862},,,,,,,,,,
1141784,{14083824},,,,,,,,,,
1142222,"{29552643, 4973227}",,,,,,,,,,
1143038,{4535456},,,,,,,,,,
1143107,{1210268},,,,,,,,,,
1145125,{241508},,,,,,,,,,
1145656,{35668639},,,,,,,,,,
1146228,{9260193},,,,,,,,,,
1147536,{22778183},,,,,,,,,,
1148108,{21283656},,,,,,,,,,
1149792,{33678741},,,,,,,,,,
1149923,"{7268453, 18086207}",,,,,,,,,,
1152893,{24636842},,,,,,,,,,
1153207,{879526},,,,,,,,,,
1154742,{540039},,,,,,,,,,
1155500,{18455050},,,,,,,,,,
1155756,{5377148},,,,,,,,,,
1156189,{9980935},,,,,,,,,,
1156417,{241508},,,,,,,,,,
1156457,{4115899},,,,,,,,,,
1157591,{10598600},,,,,,,,,,
1158616,{6113485},,,,,,,,,,
1159387,{17080507},,,,,,,,,,
1159396,{10641757},,,,,,,,,,
1159430,{4545820},,,,,,,,,,
1159776,{5827713},,,,,,,,,,
1161840,{12345284},,,,,,,,,,
1162040,{14248210},,,,,,,,,,
1163377,{540039},,,,,,,,,,
1164136,{27559244},,,,,,,,,,
1165455,"{10814989, 10460541}",,,,,,,,,,
1165646,{11381088},,,,,,,,,,
1165780,{33888989},,,,,,,,,,
1166325,{4087935},,,,,,,,,,
1166401,{28359844},,,,,,,,,,
1170641,{12536372},,,,,,,,,,
1173091,{819044},,,,,,,,,,
1174521,{4616537},,,,,,,,,,
1174583,{9055103},,,,,,,,,,
1175099,{32411075},,,,,,,,,,
1177201,{6889842},,,,,,,,,,
1178161,{8345350},,,,,,,,,,
1178689,{22679150},,,,,,,,,,
1179199,{5827998},,,,,,,,,,
1180651,{4271250},,,,,,,,,,
1181328,{241503},,,,,,,,,,
1181522,"{18905203, 4990815}",,,,,,,,,,
1181786,{747813},,,,,,,,,,
1184035,{4214834},,,,,,,,,,
1184053,{30431538},,,,,,,,,,
1184188,{5185612},,,,,,,,,,
1186194,{6221711},,,,,,,,,,
1193738,{344803},,,,,,,,,,
1194863,{19344779},,,,,,,,,,
1197507,{8264717},,,,,,,,,,
1197675,{12162272},,,,,,,,,,
1197731,{17471289},,,,,,,,,,
1198017,{369145},,,,,,,,,,
1198023,{5797755},,,,,,,,,,
1198351,{6995482},,,,,,,,,,
1199604,{13274269},,,,,,,,,,
1201436,{15821020},,,,,,,,,,
1201724,{369145},,,,,,,,,,
1202072,{5117966},,,,,,,,,,
1202474,{30024441},,,,,,,,,,
1202596,{1199033},,,,,,,,,,
1202880,"{21360845, 17917998, 16571599}",,,,,,,,,,
1203165,{6560086},,,,,,,,,,
1205131,"{20512779, 22979219}",,,,,,,,,,
1205605,{15906477},,,,,,,,,,
1205875,{12805743},,,,,,,,,,
1209284,{4108447},,,,,,,,,,
1210485,{24751008},,,,,,,,,,
1213858,{21571084},,,,,,,,,,
1214278,{34526007},,,,,,,,,,
1214983,"{13418996, 19220212}",,,,,,,,,,
1215068,{17657314},,,,,,,,,,
1215120,{12484261},,,,,,,,,,
1218392,{241503},,,,,,,,,,
1218568,{1024986},,,,,,,,,,
1218798,{15167230},,,,,,,,,,
1219474,{20509769},,,,,,,,,,
1220159,"{20512779, 22233862}",,,,,,,,,,
1223362,{15242750},,,,,,,,,,
1223469,{22071808},,,,,,,,,,
1224046,{241508},,,,,,,,,,
1226645,{20621511},,,,,,,,,,
1226989,{5118006},,,,,,,,,,
1228373,{17545739},,,,,,,,,,
1228499,{33477295},,,,,,,,,,
1229812,{20874431},,,,,,,,,,
1230397,{12960218},,,,,,,,,,
1231501,{241508},,,,,,,,,,
1231914,{5282397},,,,,,,,,,
1231961,{12536372},,,,,,,,,,
1232730,{6983613},,,,,,,,,,
1235258,{18850989},,,,,,,,,,
1235821,{18486921},,,,,,,,,,
1236135,{4926634},,,,,,,,,,
1236854,{5853047},,,,,,,,,,
1239109,{5494971},,,,,,,,,,
1239841,{4664392},,,,,,,,,,
1240799,{17351596},,,,,,,,,,
1241370,{23653833},,,,,,,,,,
1243039,{12536372},,,,,,,,,,
1244407,{241510},,,,,,,,,,
1245166,{12995321},,,,,,,,,,
1245996,"{2964022, 241510, 540039}",,,,,,,,,,
1246235,{4026199},,,,,,,,,,
1246531,{26957485},,,,,,,,,,
1249170,{6774977},,,,,,,,,,
1249909,{4434265},,,,,,,,,,
1251517,{746929},,,,,,,,,,
1251669,{15774113},,,,,,,,,,
1253773,{21765670},,,,,,,,,,
1256763,{12703293},,,,,,,,,,
1258041,{20126837},,,,,,,,,,
1258304,{8609210},,,,,,,,,,
1258940,"{16525305, 8525879}",,,,,,,,,,
1259017,{24592588},,,,,,,,,,
1259688,{12924764},,,,,,,,,,
1259790,{241510},,,,,,,,,,
1261538,{4616537},,,,,,,,,,
1261650,{7440447},,,,,,,,,,
1262234,{21037446},,,,,,,,,,
1262832,{16174252},,,,,,,,,,
1263082,"{3096385, 11249182}",,,,,,,,,,
1263884,{241508},,,,,,,,,,
1266150,{23276338},,,,,,,,,,
1266501,{27724182},,,,,,,,,,
1267418,{27129285},,,,,,,,,,
